id,lkp_id,nama_kelas,link,peserta,lulusan,status
K-11739-1,LKP-e560b52a60,"Belajar Adobe Photoshoot dari Nol, Panduan Lengkap bagi pemula..Peserta 0 Lulus 0
Belajar Presentasi Keren dengan Power Point .. Peserta 0 Lulus 0
Cara Praktis Belajar Excel .. Peserta 0 Lulus 0
Kelas Jago Word.. Peserta 0 Lulus 0",,0,0,Materi Lengkap - Belum Ada Peserta
K-11739-2,LKP-e560b52a60,"Belajar Adobe Photoshoot dari Nol, Panduan Lengkap bagi pemula..Peserta 0 Lulus 0
Belajar Presentasi Keren dengan Power Point .. Peserta 0 Lulus 0
Cara Praktis Belajar Excel .. Peserta 0 Lulus 0
Kelas Jago Word.. Peserta 0 Lulus 0",,0,0,Materi Lengkap - Belum Ada Peserta
K-11843-0,LKP-64c28d2180,ARA CEPAT MAHIR BAHASA KOREA,,0,0,Materi Belum Lengkap
K-11843-1,LKP-64c28d2180,ARA CEPAT MAHIR BAHASA KOREA,,0,0,Materi Belum Lengkap
K-11843-2,LKP-64c28d2180,ARA CEPAT MAHIR BAHASA KOREA,,0,0,Materi Belum Lengkap
K-11861-0,LKP-2ecf82d248,kursus baru,,0,0,Materi Belum Lengkap
K-11861-1,LKP-2ecf82d248,kursus baru,,0,0,Materi Belum Lengkap
K-11861-2,LKP-2ecf82d248,kursus baru,,0,0,Materi Belum Lengkap
K-11880-0,LKP-d1f5fa1e80,kursus baru,,0,0,Materi Belum Lengkap
K-11880-1,LKP-d1f5fa1e80,kursus baru,,0,0,Materi Belum Lengkap
K-11880-2,LKP-d1f5fa1e80,kursus baru,,0,0,Materi Belum Lengkap
K-11903-0,LKP-08f3454a8f,kursus baru,,0,0,Materi Belum Lengkap
K-11903-1,LKP-08f3454a8f,kursus baru,,0,0,Materi Belum Lengkap
K-11903-2,LKP-08f3454a8f,kursus baru,,0,0,Materi Belum Lengkap
K-11925-0,LKP-2f18946de9,PEMROGRAMAN WEB DASAR,,0,0,Materi Lengkap - Belum Ada Peserta
K-11925-1,LKP-2f18946de9,PEMROGRAMAN WEB DASAR,,0,0,Materi Lengkap - Belum Ada Peserta
K-11925-2,LKP-2f18946de9,PEMROGRAMAN WEB DASAR,,0,0,Materi Lengkap - Belum Ada Peserta
K-11992-0,LKP-6539470777,Kursusbaru,,0,0,Materi Belum Lengkap
K-11992-1,LKP-6539470777,Kursusbaru,,0,0,Materi Belum Lengkap
K-11992-2,LKP-6539470777,Kursusbaru,,0,0,Materi Belum Lengkap
K-11996-0,LKP-dc1966d4e0,kursus baru,,0,0,Materi Belum Lengkap
K-11996-1,LKP-dc1966d4e0,kursus baru,,0,0,Materi Belum Lengkap
K-11996-2,LKP-dc1966d4e0,kursus baru,,0,0,Materi Belum Lengkap
K-11999-0,LKP-60d8e4e03e,Microsoft Office Basic,,5,1,Sudah Berjalan
K-11999-1,LKP-60d8e4e03e,Microsoft Office Basic,,5,1,Sudah Berjalan
K-11999-2,LKP-60d8e4e03e,Microsoft Office Basic,,5,1,Sudah Berjalan
K-12010-0,LKP-57f8fe1318,Operator Komputer Perkantoran,,0,0,Materi Belum Lengkap
K-12010-1,LKP-57f8fe1318,Operator Komputer Perkantoran,,0,0,Materi Belum Lengkap
K-12010-2,LKP-57f8fe1318,Operator Komputer Perkantoran,,0,0,Materi Belum Lengkap
K-12013-0,LKP-81fb4d4e7d,"Kursus Komputer Aplikasi Perkantoran (Word, Excel, Power Point)",,2,0,Sudah Berjalan
K-12013-1,LKP-81fb4d4e7d,"Kursus Komputer Aplikasi Perkantoran (Word, Excel, Power Point)",,2,0,Sudah Berjalan
K-12013-2,LKP-81fb4d4e7d,"Kursus Komputer Aplikasi Perkantoran (Word, Excel, Power Point)",,2,0,Sudah Berjalan
K-12018-0,LKP-534d7a6475,Pemangkasan Rambut Jenjang III,,0,0,Materi Belum Lengkap
K-12018-1,LKP-534d7a6475,Pemangkasan Rambut Jenjang III,,0,0,Materi Belum Lengkap
K-12018-2,LKP-534d7a6475,Pemangkasan Rambut Jenjang III,,0,0,Materi Belum Lengkap
K-12080-0,LKP-0e4aedd439,kursusbaru,,0,0,Materi Belum Lengkap
K-12080-1,LKP-0e4aedd439,kursusbaru,,0,0,Materi Belum Lengkap
K-12080-2,LKP-0e4aedd439,kursusbaru,,0,0,Materi Belum Lengkap
K-12104-0,LKP-fdc0c508eb,"Pengantar Hukum Pajak (PHP) & Ketentuan Umum dan Tata Cara Perpajakan (KUP), kursusbaru (Upload kelas tapi belum lengkap",,5,0,Sudah Berjalan
K-12104-1,LKP-fdc0c508eb,"Pengantar Hukum Pajak (PHP) & Ketentuan Umum dan Tata Cara Perpajakan (KUP), kursusbaru (Upload kelas tapi belum lengkap",,5,0,Sudah Berjalan
K-12104-2,LKP-fdc0c508eb,"Pengantar Hukum Pajak (PHP) & Ketentuan Umum dan Tata Cara Perpajakan (KUP), kursusbaru (Upload kelas tapi belum lengkap",,5,0,Sudah Berjalan
K-12152-0,LKP-cf855a89fb,kursus baru,,0,0,Materi Belum Lengkap
K-12152-1,LKP-cf855a89fb,kursus baru,,0,0,Materi Belum Lengkap
K-12152-2,LKP-cf855a89fb,kursus baru,,0,0,Materi Belum Lengkap
K-12225-0,LKP-fe658e77d3,kursus public speaking,,0,0,Materi Belum Lengkap
K-12225-1,LKP-fe658e77d3,kursus public speaking,,0,0,Materi Belum Lengkap
K-12225-2,LKP-fe658e77d3,kursus public speaking,,0,0,Materi Belum Lengkap
K-12227-0,LKP-52b6ac9bbb,Teknik Membatik Tulis 2022,,3,0,Sudah Berjalan
K-12227-1,LKP-52b6ac9bbb,Teknik Membatik Tulis 2022,,3,0,Sudah Berjalan
K-12227-2,LKP-52b6ac9bbb,Teknik Membatik Tulis 2022,,3,0,Sudah Berjalan
K-12246-0,LKP-bdf2cdb127,kursus baru,,0,0,Materi Belum Lengkap
K-12246-1,LKP-bdf2cdb127,kursus baru,,0,0,Materi Belum Lengkap
K-12246-2,LKP-bdf2cdb127,kursus baru,,0,0,Materi Belum Lengkap
K-12328-0,LKP-8b683bd47e,"Ada Course,Tidak Ada Materi",,0,0,Materi Belum Lengkap
K-12328-1,LKP-8b683bd47e,"Ada Course,Tidak Ada Materi",,0,0,Materi Belum Lengkap
K-12328-2,LKP-8b683bd47e,"Ada Course,Tidak Ada Materi",,0,0,Materi Belum Lengkap
K-12509-0,LKP-e421f953f6,Coffe & Service Excellence Class,,0,0,Materi Belum Lengkap
K-12509-1,LKP-e421f953f6,Coffe & Service Excellence Class,,0,0,Materi Belum Lengkap
K-12509-2,LKP-e421f953f6,Coffe & Service Excellence Class,,0,0,Materi Belum Lengkap
K-12570-0,LKP-147f26c7df,kursusbaru,,0,0,Materi Belum Lengkap
K-12570-1,LKP-147f26c7df,kursusbaru,,0,0,Materi Belum Lengkap
K-12570-2,LKP-147f26c7df,kursusbaru,,0,0,Materi Belum Lengkap
K-12605-0,LKP-3f9bcef756,kursus baru,,0,0,Materi Belum Lengkap
K-12605-1,LKP-3f9bcef756,kursus baru,,0,0,Materi Belum Lengkap
K-12605-2,LKP-3f9bcef756,kursus baru,,0,0,Materi Belum Lengkap
K-12752-0,LKP-ded7d2719e,BAHASA INGGRIS DASAR (BASIC ONE),,0,0,Materi Belum Lengkap
K-12752-1,LKP-ded7d2719e,BAHASA INGGRIS DASAR (BASIC ONE),,0,0,Materi Belum Lengkap
K-12752-2,LKP-ded7d2719e,BAHASA INGGRIS DASAR (BASIC ONE),,0,0,Materi Belum Lengkap
K-12821-0,LKP-c0d35e4c26,Kursus Tata Rias Wajah,,2,0,Sudah Berjalan
K-12821-1,LKP-c0d35e4c26,Kursus Tata Rias Wajah,,2,0,Sudah Berjalan
K-12821-2,LKP-c0d35e4c26,Kursus Tata Rias Wajah,,2,0,Sudah Berjalan
K-12823-0,LKP-02f428f812,KURSUS DIGITAL MARKETING,,0,0,Materi Lengkap - Belum Ada Peserta
K-12823-1,LKP-02f428f812,KURSUS DIGITAL MARKETING,,0,0,Materi Lengkap - Belum Ada Peserta
K-12823-2,LKP-02f428f812,KURSUS DIGITAL MARKETING,,0,0,Materi Lengkap - Belum Ada Peserta
